,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address
14343,-117.17,32.74,38.0,5054.0,1168.0,2366.0,1103.0,2.9422,289400.0,NEAR OCEAN,"3305, Falcon Street, Middletown, Banker's Hill, San Diego, San Diego County, California, 92103, United States"
14344,-117.17,32.73,52.0,55.0,18.0,65.0,22.0,1.6591,112500.0,NEAR OCEAN,"San Diego Freeway, Harborview, Banker's Hill, San Diego, San Diego County, California, 92101, United States"
14345,-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,255000.0,NEAR OCEAN,"Mission Valley Freeway, Old Town, San Diego, San Diego County, California, 92110, United States"
14346,-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,2.5882,258300.0,NEAR OCEAN,"2235, Linwood Street, Mission Hills, San Diego, San Diego County, California, 92103, United States"
14347,-117.18,32.74,20.0,1165.0,269.0,459.0,244.0,3.175,191700.0,NEAR OCEAN,"1955, Walnut Avenue, Five Points, Mission Hills, San Diego, San Diego County, California, 92101, United States"
14348,-117.19,32.75,52.0,25.0,5.0,13.0,5.0,0.536,162500.0,NEAR OCEAN,"2235, Linwood Street, Mission Hills, San Diego, San Diego County, California, 92103, United States"
14349,-117.21,32.75,15.0,1716.0,702.0,914.0,672.0,1.0612,300000.0,NEAR OCEAN,"3205, Midway Drive, Loma Portal, Old Town, San Diego, San Diego County, California, 92110, United States"
14350,-117.21,32.74,45.0,3025.0,583.0,1980.0,550.0,2.2982,87500.0,NEAR OCEAN,"Historic Decatur Road, Liberty Station, San Diego, San Diego County, California, 92147, United States"
14351,-117.21,32.75,27.0,2072.0,534.0,1118.0,510.0,2.8043,262100.0,NEAR OCEAN,"3205, Midway Drive, Loma Portal, Old Town, San Diego, San Diego County, California, 92110, United States"
14352,-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0,NEAR OCEAN,"3726, Leland Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14353,-117.22,32.75,26.0,696.0,185.0,384.0,184.0,2.6121,125000.0,NEAR OCEAN,"3726, Leland Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14354,-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0,NEAR OCEAN,"2707, Camulos Street, San Diego, San Diego County, California, 92107, United States"
14355,-117.22,32.75,26.0,617.0,112.0,251.0,110.0,3.8036,162000.0,NEAR OCEAN,"3726, Leland Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14356,-117.23,32.75,11.0,4304.0,1245.0,1960.0,1105.0,3.3456,159800.0,NEAR OCEAN,"2707, Camulos Street, San Diego, San Diego County, California, 92107, United States"
14357,-117.21,32.74,52.0,1245.0,174.0,468.0,193.0,6.9322,334500.0,NEAR OCEAN,"Historic Decatur Road, Liberty Station, San Diego, San Diego County, California, 92147, United States"
14358,-117.22,32.74,52.0,1283.0,173.0,436.0,190.0,7.4029,345700.0,NEAR OCEAN,"3228, Browning Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14359,-117.22,32.74,52.0,1260.0,202.0,555.0,209.0,7.2758,345200.0,NEAR OCEAN,"3228, Browning Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14360,-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,287500.0,NEAR OCEAN,"3228, Browning Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14361,-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,291000.0,NEAR OCEAN,"3726, Leland Street, Loma Portal, San Diego, San Diego County, California, 92106, United States"
14362,-117.22,32.73,38.0,3966.0,768.0,1640.0,729.0,3.8409,291400.0,NEAR OCEAN,"2776, Belknap Way, San Diego, San Diego County, California, 92106, United States"
14363,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,240200.0,NEAR OCEAN,"1635, Plum Street, Point Loma, San Diego, San Diego County, California, 92106, United States"
14364,-117.23,32.73,44.0,1168.0,263.0,509.0,256.0,2.7273,269700.0,NEAR OCEAN,"1635, Plum Street, Point Loma, San Diego, San Diego County, California, 92106, United States"
14365,-117.23,32.72,43.0,952.0,209.0,392.0,210.0,2.1635,244200.0,NEAR OCEAN,"1067, Shafter Street, Roseville, Point Loma, San Diego, San Diego County, California, 92106, United States"
14366,-117.23,32.74,44.0,1404.0,229.0,513.0,217.0,4.1806,263800.0,NEAR OCEAN,"Udall Street, San Diego, San Diego County, California, 92106, United States"
14367,-117.24,32.74,43.0,2216.0,375.0,918.0,388.0,5.5289,297700.0,NEAR OCEAN,"4361, Newport Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14368,-117.24,32.73,37.0,2260.0,354.0,809.0,351.0,5.9113,388300.0,NEAR OCEAN,"Liggett Way, Fleetridge, Point Loma, San Diego, San Diego County, California, 92106, United States"
14369,-117.23,32.73,36.0,2052.0,287.0,699.0,265.0,7.5557,441400.0,NEAR OCEAN,"1635, Plum Street, Point Loma, San Diego, San Diego County, California, 92106, United States"
14370,-117.23,32.72,38.0,2827.0,581.0,972.0,558.0,3.2361,500001.0,NEAR OCEAN,"1067, Shafter Street, Roseville, Point Loma, San Diego, San Diego County, California, 92106, United States"
14371,-117.24,32.71,32.0,4164.0,701.0,1277.0,607.0,6.6661,500001.0,NEAR OCEAN,"3114, Lawrence Street, La Playa, San Diego, San Diego County, California, 92106, United States"
14372,-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,466700.0,NEAR OCEAN,"3415, John Street, Wooded Area, Point Loma, San Diego, San Diego County, California, 92106, United States"
14373,-117.24,32.72,39.0,3819.0,594.0,1361.0,583.0,6.6013,396400.0,NEAR OCEAN,"3415, John Street, Wooded Area, Point Loma, San Diego, San Diego County, California, 92106, United States"
14374,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,383600.0,NEAR OCEAN,"4433, Granger Street, Sunset Cliffs, Point Loma, San Diego, San Diego County, California, 92107, United States"
14375,-117.25,32.72,36.0,2632.0,450.0,2038.0,419.0,6.5319,345800.0,NEAR OCEAN,"Point Loma Nazarene University, Stafford Place, Azure Vista, Point Loma, San Diego, San Diego County, California, 92107, United States"
14376,-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0,NEAR OCEAN,"Point Loma Nazarene University, Stafford Place, Azure Vista, Point Loma, San Diego, San Diego County, California, 92107, United States"
14377,-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,400000.0,NEAR OCEAN,"4433, Granger Street, Sunset Cliffs, Point Loma, San Diego, San Diego County, California, 92107, United States"
14378,-117.28,32.73,44.0,1934.0,325.0,783.0,316.0,4.8684,358600.0,NEAR OCEAN,"Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14379,-117.28,32.74,33.0,4168.0,1112.0,1785.0,984.0,2.7515,247700.0,NEAR OCEAN,"Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14380,-117.25,32.74,36.0,3548.0,956.0,1648.0,866.0,2.6962,288200.0,NEAR OCEAN,"4740, Coronado Avenue, Fleetridge, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14381,-117.25,32.74,36.0,1830.0,430.0,755.0,419.0,2.9904,286800.0,NEAR OCEAN,"4740, Coronado Avenue, Fleetridge, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14382,-117.25,32.74,40.0,2186.0,549.0,953.0,515.0,2.8007,257100.0,NEAR OCEAN,"4740, Coronado Avenue, Fleetridge, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14383,-117.24,32.74,44.0,1686.0,285.0,712.0,298.0,4.0268,298600.0,NEAR OCEAN,"4361, Newport Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14384,-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0,NEAR OCEAN,"4361, Newport Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14385,-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938,367400.0,NEAR OCEAN,"4433, Granger Street, Sunset Cliffs, Point Loma, San Diego, San Diego County, California, 92107, United States"
14386,-117.23,32.75,5.0,1824.0,,892.0,426.0,3.4286,137500.0,NEAR OCEAN,"2707, Camulos Street, San Diego, San Diego County, California, 92107, United States"
14387,-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,165000.0,NEAR OCEAN,"2707, Camulos Street, San Diego, San Diego County, California, 92107, United States"
14388,-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,179200.0,NEAR OCEAN,"Udall Street, San Diego, San Diego County, California, 92106, United States"
14389,-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,169800.0,NEAR OCEAN,"Udall Street, San Diego, San Diego County, California, 92106, United States"
14390,-117.23,32.74,35.0,2615.0,525.0,1312.0,547.0,4.1339,238200.0,NEAR OCEAN,"Udall Street, San Diego, San Diego County, California, 92106, United States"
14391,-117.24,32.74,45.0,1718.0,293.0,757.0,329.0,4.05,284900.0,NEAR OCEAN,"4361, Newport Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14392,-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,252700.0,NEAR OCEAN,"4682, Greene Street, Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14393,-117.24,32.75,36.0,1856.0,475.0,822.0,416.0,2.3042,220600.0,NEAR OCEAN,"4682, Greene Street, Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14394,-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,226000.0,NEAR OCEAN,"4682, Greene Street, Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14395,-117.25,32.74,36.0,1240.0,310.0,577.0,319.0,2.6625,248200.0,NEAR OCEAN,"4740, Coronado Avenue, Fleetridge, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14396,-117.25,32.75,32.0,3551.0,1037.0,1731.0,935.0,2.2017,208300.0,NEAR OCEAN,"5061, Cape May Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14397,-117.25,32.75,36.0,1929.0,526.0,974.0,491.0,1.7622,205800.0,NEAR OCEAN,"5061, Cape May Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14398,-117.24,32.75,33.0,1980.0,614.0,1057.0,567.0,2.2042,231300.0,NEAR OCEAN,"4682, Greene Street, Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14399,-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672,216700.0,NEAR OCEAN,"5061, Cape May Avenue, Ocean Beach, San Diego, San Diego County, California, 92107, United States"
14400,-117.28,32.75,34.0,981.0,313.0,508.0,304.0,2.2328,266700.0,NEAR OCEAN,"Ocean Beach, San Diego, San Diego County, California, 92017, United States"
14401,-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,340400.0,NEAR OCEAN,"4000, Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14402,-117.25,32.79,43.0,906.0,240.0,458.0,205.0,1.8365,328600.0,NEAR OCEAN,"4000, Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14403,-117.25,32.78,36.0,1527.0,427.0,710.0,312.0,2.7857,291700.0,NEAR OCEAN,"El Carmel Place, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14404,-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,350000.0,NEAR OCEAN,"El Carmel Place, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14405,-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,500000.0,NEAR OCEAN,"Mission Beach, San Diego, San Diego County, California, 92109, United States"
14406,-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,362500.0,NEAR OCEAN,"Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92017, United States"
14407,-117.25,32.77,35.0,2494.0,690.0,1126.0,624.0,4.0313,385300.0,NEAR OCEAN,"Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92017, United States"
14408,-117.25,32.76,38.0,2331.0,493.0,836.0,433.0,4.9125,452600.0,NEAR OCEAN,"North Jetty Road, San Diego, San Diego County, California, 92017, United States"
14409,-117.22,32.78,22.0,2020.0,466.0,1010.0,429.0,3.4527,175000.0,NEAR OCEAN,"Fiesta Island Road, San Diego, San Diego County, California, 92110, United States"
14410,-117.23,32.79,23.0,2578.0,665.0,989.0,622.0,3.5484,238000.0,NEAR OCEAN,"Northern Wildlife Preserve, Crown Point Drive, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14411,-117.23,32.79,28.0,2453.0,648.0,1082.0,617.0,3.625,266700.0,NEAR OCEAN,"Northern Wildlife Preserve, Crown Point Drive, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14412,-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,356500.0,NEAR OCEAN,"Bayside Walk, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14413,-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,342200.0,NEAR OCEAN,"Bayside Walk, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14414,-117.24,32.79,17.0,1149.0,266.0,403.0,228.0,4.1652,241700.0,NEAR OCEAN,"3896, Haines Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14415,-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,275000.0,NEAR OCEAN,"3896, Haines Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14416,-117.24,32.79,20.0,961.0,278.0,525.0,254.0,3.1838,245800.0,NEAR OCEAN,"3896, Haines Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14417,-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,212500.0,NEAR OCEAN,"3896, Haines Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14418,-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,NEAR OCEAN,"3896, Haines Street, Crown Point, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14419,-117.21,32.8,19.0,786.0,282.0,525.0,229.0,1.7273,137500.0,NEAR OCEAN,"3359, Morena Boulevard, San Diego, San Diego County, California, 92117, United States"
14420,-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,2.93,183300.0,NEAR OCEAN,"Rose Creek Bike Trail, San Diego, San Diego County, California, 92140, United States"
14421,-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,190600.0,NEAR OCEAN,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14422,-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,244400.0,NEAR OCEAN,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14423,-117.23,32.81,28.0,1508.0,263.0,996.0,267.0,3.8026,270000.0,NEAR OCEAN,"2303, Wilbur Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14424,-117.22,32.81,21.0,1703.0,335.0,902.0,369.0,3.7813,362500.0,NEAR OCEAN,"4829, Bella Pacific Row, San Diego, San Diego County, California, 92140, United States"
14425,-117.25,32.8,37.0,1096.0,260.0,490.0,267.0,3.2663,270600.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14426,-117.25,32.8,32.0,1601.0,468.0,731.0,429.0,2.5568,258300.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14427,-117.25,32.8,30.0,2061.0,631.0,1007.0,577.0,2.5813,253100.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14428,-117.25,32.8,31.0,2182.0,630.0,1069.0,599.0,2.9781,212500.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14429,-117.25,32.79,27.0,848.0,300.0,455.0,298.0,3.0774,275000.0,NEAR OCEAN,"4000, Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14430,-117.25,32.79,25.0,1627.0,375.0,735.0,378.0,3.6429,317100.0,NEAR OCEAN,"4000, Bayside Walk, Mission Beach, San Diego, San Diego County, California, 92109, United States"
14431,-117.28,32.8,20.0,1838.0,540.0,615.0,325.0,3.5486,193800.0,NEAR OCEAN,"Mission Beach, San Diego, San Diego County, California, 92109, United States"
14432,-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,229400.0,NEAR OCEAN,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14433,-117.23,32.8,31.0,1403.0,388.0,724.0,371.0,2.6403,216100.0,NEAR OCEAN,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14434,-117.23,32.8,28.0,3379.0,918.0,1849.0,849.0,3.0293,241700.0,NEAR OCEAN,"2145, Grand Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14435,-117.24,32.8,26.0,3433.0,873.0,1492.0,798.0,2.9258,234800.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14436,-117.24,32.8,28.0,1072.0,331.0,692.0,321.0,2.1357,187500.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14437,-117.24,32.8,18.0,2205.0,661.0,874.0,580.0,3.8018,112500.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14438,-117.24,32.8,19.0,1863.0,497.0,868.0,503.0,2.288,210000.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14439,-117.24,32.8,30.0,1917.0,462.0,828.0,437.0,2.4671,276300.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14440,-117.24,32.8,29.0,3376.0,882.0,1513.0,843.0,3.101,238200.0,NEAR OCEAN,"1645, Garnet Avenue, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14441,-117.25,32.81,32.0,2402.0,551.0,1020.0,532.0,3.3942,307400.0,NEAR OCEAN,"Turquoise Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14442,-117.25,32.8,35.0,2281.0,506.0,1005.0,496.0,4.2296,275000.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14443,-117.25,32.8,26.0,2442.0,659.0,1134.0,624.0,3.3274,295500.0,NEAR OCEAN,"1130, Emerald Street, Pacific Beach, San Diego, San Diego County, California, 92109, United States"
14444,-117.26,32.81,25.0,2076.0,586.0,1060.0,554.0,2.8421,227800.0,NEAR OCEAN,"5252, La Jolla Mesa Drive, San Diego, San Diego County, California, 92109, United States"
14445,-117.26,32.81,30.0,1328.0,346.0,577.0,328.0,2.3284,290600.0,NEAR OCEAN,"5252, La Jolla Mesa Drive, San Diego, San Diego County, California, 92109, United States"
14446,-117.26,32.81,37.0,1616.0,421.0,650.0,395.0,2.92,326500.0,NEAR OCEAN,"5252, La Jolla Mesa Drive, San Diego, San Diego County, California, 92109, United States"
14447,-117.29,32.81,35.0,1878.0,308.0,598.0,257.0,6.9553,500001.0,NEAR OCEAN,"South La Jolla State Marine Reserve, Mission Boulevard, San Diego, San Diego County, California, 92109, United States"
